time,lat,lon,value
1246985499,37.880227,-122.296885,0.027
1246985500,37.880247,-122.296827,0.028
1246985501,37.880262,-122.296767,0.031
1246985502,37.880272,-122.296708,0.024
1246985503,37.880290,-122.296648,0.029
1246985504,37.880303,-122.296588,0.027
1246985505,37.880322,-122.296530,0.030
1246985506,37.880337,-122.296473,0.029
1246985507,37.880350,-122.296417,0.032
1246985508,37.880363,-122.296362,0.024
1246985509,37.880375,-122.296310,0.024
1246985510,37.880385,-122.296260,0.032
1246985511,37.880392,-122.296215,0.028
1246985512,37.880397,-122.296173,0.027
1246985513,37.880402,-122.296135,0.028
1246985514,37.880412,-122.296098,0.031
1246985515,37.880418,-122.296067,0.028
1246985516,37.880417,-122.296040,0.030
1246985517,37.880412,-122.296018,0.028
1246985518,37.880407,-122.296003,0.033
1246985519,37.880405,-122.295995,0.034
1246985520,37.880400,-122.295997,0.035
1246985521,37.880400,-122.295997,0.033
1246985522,37.880400,-122.295997,0.030
1246985523,37.880400,-122.295997,0.033
1246985524,37.880400,-122.295997,0.026
1246985525,37.880400,-122.295997,0.028
1246985526,37.880400,-122.295997,0.025
1246985527,37.880400,-122.295997,0.023
1246985528,37.880400,-122.295997,0.024
1246985529,37.880400,-122.295997,0.019
1246985530,37.880400,-122.295997,0.020
1246985531,37.880400,-122.295997,0.019
1246985532,37.880400,-122.295997,0.022
1246985533,37.880400,-122.295997,0.048
1246985534,37.880400,-122.295997,0.045
1246985535,37.880400,-122.295997,0.024
1246985536,37.880400,-122.295997,0.019
1246985537,37.880400,-122.295997,0.017
1246985538,37.880400,-122.295997,0.020
1246985539,37.880400,-122.295997,0.021
1246985540,37.880400,-122.295997,0.018
1246985541,37.880400,-122.295997,0.019
1246985542,37.880400,-122.295997,0.015
1246985543,37.880400,-122.295997,0.021
1246985544,37.880400,-122.295997,0.018
1246985545,37.880400,-122.295997,0.019
1246985546,37.880400,-122.295997,0.018
1246985547,37.880400,-122.295997,0.019
1246985548,37.880543,-122.296002,0.021
1246985549,37.880548,-122.295978,0.021
1246985550,37.880552,-122.295948,0.020
1246985551,37.880552,-122.295913,0.018
1246985552,37.880557,-122.295873,0.017
1246985553,37.880562,-122.295833,0.018
1246985554,37.880565,-122.295793,0.022
1246985555,37.880570,-122.295755,0.016
1246985556,37.880583,-122.295717,0.018
1246985557,37.880593,-122.295667,0.020
1246985558,37.880603,-122.295612,0.017
1246985559,37.880612,-122.295555,0.020
1246985560,37.880620,-122.295497,0.019
1246985561,37.880630,-122.295437,0.017
1246985562,37.880640,-122.295375,0.014
1246985563,37.880648,-122.295312,0.015
1246985564,37.880647,-122.295247,0.014
1246985565,37.880655,-122.295182,0.013
1246985566,37.880667,-122.295118,0.016
1246985567,37.880690,-122.295057,0.015
1246985568,37.880712,-122.295000,0.019
1246985569,37.880740,-122.294943,0.013
1246985570,37.880760,-122.294882,0.018
1246985571,37.880775,-122.294818,0.017
1246985572,37.880783,-122.294755,0.014
1246985573,37.880795,-122.294695,0.016
1246985574,37.880805,-122.294635,0.015
1246985575,37.880813,-122.294573,0.014
1246985576,37.880818,-122.294510,0.015
1246985577,37.880823,-122.294448,0.018
1246985578,37.880830,-122.294387,0.018
1246985579,37.880835,-122.294323,0.020
1246985580,37.880837,-122.294260,0.019
1246985581,37.880845,-122.294197,0.019
1246985582,37.880853,-122.294135,0.016
1246985583,37.880870,-122.294073,0.017
1246985584,37.880892,-122.294012,0.016
1246985585,37.880912,-122.293952,0.015
1246985586,37.880928,-122.293892,0.015
1246985587,37.880935,-122.293832,0.016
1246985588,37.880948,-122.293773,0.018
1246985589,37.880965,-122.293713,0.016
1246985590,37.880980,-122.293653,0.015
1246985591,37.880985,-122.293588,0.020
1246985592,37.880992,-122.293523,0.016
1246985593,37.880998,-122.293458,0.016
1246985594,37.881015,-122.293392,0.015
1246985595,37.881027,-122.293325,0.012
1246985596,37.881045,-122.293258,0.015
1246985597,37.881058,-122.293193,0.016
1246985598,37.881068,-122.293127,0.012
1246985599,37.881077,-122.293060,0.015
1246985600,37.881078,-122.292993,0.015
1246985601,37.881083,-122.292930,0.018
1246985602,37.881088,-122.292865,0.014
1246985603,37.881098,-122.292800,0.018
1246985604,37.881107,-122.292735,0.015
1246985605,37.881115,-122.292672,0.015
1246985606,37.881135,-122.292610,0.015
1246985607,37.881155,-122.292552,0.014
1246985608,37.881180,-122.292492,0.015
1246985609,37.881205,-122.292433,0.015
1246985610,37.881222,-122.292372,0.017
1246985611,37.881230,-122.292308,0.014
1246985612,37.881242,-122.292247,0.020
1246985613,37.881257,-122.292187,0.016
1246985614,37.881270,-122.292128,0.017
1246985615,37.881277,-122.292067,0.018
1246985616,37.881298,-122.292007,0.017
1246985617,37.881328,-122.291947,0.018
1246985618,37.881335,-122.291883,0.014
1246985619,37.881343,-122.291820,0.016
1246985620,37.881362,-122.291762,0.018
1246985621,37.881370,-122.291702,0.014
1246985622,37.881378,-122.291640,0.015
1246985623,37.881395,-122.291580,0.018
1246985624,37.881405,-122.291520,0.016
1246985625,37.881415,-122.291462,0.019
1246985626,37.881423,-122.291408,0.016
1246985627,37.881443,-122.291355,0.017
1246985628,37.881457,-122.291303,0.015
1246985629,37.881473,-122.291243,0.013
1246985630,37.881483,-122.291183,0.016
1246985631,37.881495,-122.291128,0.015
1246985632,37.881500,-122.291075,0.016
1246985633,37.881507,-122.291020,0.016
1246985634,37.881508,-122.290965,0.016
1246985635,37.881518,-122.290912,0.014
1246985636,37.881528,-122.290857,0.014
1246985637,37.881537,-122.290800,0.015
1246985638,37.881543,-122.290743,0.015
1246985639,37.881548,-122.290685,0.015
1246985640,37.881550,-122.290628,0.013
1246985641,37.881553,-122.290572,0.014
1246985642,37.881565,-122.290517,0.015
1246985643,37.881565,-122.290463,0.016
1246985644,37.881558,-122.290407,0.012
1246985645,37.881555,-122.290353,0.014
1246985646,37.881553,-122.290303,0.015
1246985647,37.881558,-122.290258,0.012
1246985648,37.881560,-122.290215,0.013
1246985649,37.881565,-122.290175,0.013
1246985650,37.881568,-122.290138,0.015
1246985651,37.881550,-122.290100,0.016
1246985652,37.881522,-122.290060,0.013
1246985653,37.881487,-122.290023,0.017
1246985654,37.881467,-122.289982,0.013
1246985655,37.881447,-122.289917,0.016
1246985656,37.881432,-122.289848,0.016
1246985657,37.881418,-122.289790,0.014
1246985658,37.881410,-122.289732,0.017
1246985659,37.881410,-122.289672,0.015
1246985660,37.881412,-122.289612,0.012
1246985661,37.881398,-122.289550,0.015
1246985662,37.881385,-122.289490,0.015
1246985663,37.881377,-122.289430,0.015
1246985664,37.881363,-122.289367,0.012
1246985665,37.881360,-122.289303,0.013
1246985666,37.881353,-122.289240,0.015
1246985667,37.881338,-122.289180,0.014
1246985668,37.881317,-122.289118,0.012
1246985669,37.881293,-122.289057,0.014
1246985670,37.881288,-122.288998,0.013
1246985671,37.881273,-122.288938,0.014
1246985672,37.881267,-122.288878,0.013
1246985673,37.881253,-122.288818,0.015
1246985674,37.881225,-122.288750,0.013
1246985675,37.881200,-122.288677,0.017
1246985676,37.881173,-122.288608,0.012
1246985677,37.881147,-122.288547,0.013
1246985678,37.881115,-122.288482,0.012
1246985679,37.881087,-122.288418,0.014
1246985680,37.881068,-122.288353,0.016
1246985681,37.881043,-122.288290,0.014
1246985682,37.881020,-122.288225,0.014
1246985683,37.881000,-122.288160,0.014
1246985684,37.880982,-122.288095,0.014
1246985685,37.880967,-122.288030,0.014
1246985686,37.880952,-122.287965,0.015
1246985687,37.880942,-122.287902,0.015
1246985688,37.880930,-122.287843,0.016
1246985689,37.880910,-122.287783,0.016
1246985690,37.880890,-122.287725,0.013
1246985691,37.880873,-122.287667,0.018
1246985692,37.880858,-122.287607,0.016
1246985693,37.880845,-122.287547,0.015
1246985694,37.880835,-122.287487,0.014
1246985695,37.880825,-122.287428,0.013
1246985696,37.880815,-122.287373,0.013
1246985697,37.880803,-122.287317,0.017
1246985698,37.880795,-122.287262,0.012
1246985699,37.880783,-122.287210,0.016
1246985700,37.880765,-122.287152,0.014
1246985701,37.880747,-122.287095,0.014
1246985702,37.880735,-122.287042,0.011
1246985703,37.880720,-122.286985,0.014
1246985704,37.880708,-122.286930,0.013
1246985705,37.880693,-122.286875,0.012
1246985706,37.880680,-122.286820,0.018
1246985707,37.880665,-122.286765,0.015
1246985708,37.880650,-122.286712,0.016
1246985709,37.880635,-122.286657,0.015
1246985710,37.880620,-122.286598,0.014
1246985711,37.880612,-122.286538,0.014
1246985712,37.880602,-122.286478,0.012
1246985713,37.880592,-122.286418,0.013
1246985714,37.880578,-122.286360,0.016
1246985715,37.880563,-122.286300,0.012
1246985716,37.880545,-122.286243,0.012
1246985717,37.880528,-122.286185,0.014
1246985718,37.880515,-122.286125,0.015
1246985719,37.880510,-122.286067,0.011
1246985720,37.880502,-122.286013,0.014
1246985721,37.880497,-122.285957,0.014
1246985722,37.880490,-122.285898,0.014
1246985723,37.880473,-122.285840,0.013
1246985724,37.880458,-122.285782,0.016
1246985725,37.880437,-122.285725,0.013
1246985726,37.880408,-122.285670,0.014
1246985727,37.880393,-122.285620,0.017
1246985728,37.880387,-122.285568,0.017
1246985729,37.880380,-122.285515,0.014
1246985730,37.880365,-122.285453,0.016
1246985731,37.880365,-122.285397,0.014
1246985732,37.880368,-122.285338,0.014
1246985733,37.880360,-122.285282,0.016
1246985734,37.880343,-122.285225,0.013
1246985735,37.880328,-122.285173,0.016
1246985736,37.880315,-122.285125,0.015
1246985737,37.880297,-122.285078,0.015
1246985738,37.880287,-122.285035,0.014
1246985739,37.880277,-122.284993,0.017
1246985740,37.880270,-122.284957,0.015
1246985741,37.880263,-122.284925,0.012
1246985742,37.880247,-122.284892,0.015
1246985743,37.880223,-122.284853,0.014
1246985744,37.880212,-122.284803,0.014
1246985745,37.880212,-122.284752,0.013
1246985746,37.880223,-122.284698,0.015
1246985747,37.880242,-122.284652,0.015
1246985748,37.880270,-122.284600,0.014
1246985749,37.880298,-122.284557,0.017
1246985750,37.880332,-122.284512,0.015
1246985751,37.880362,-122.284460,0.013
1246985752,37.880385,-122.284408,0.017
1246985753,37.880413,-122.284358,0.018
1246985754,37.880440,-122.284307,0.016
1246985755,37.880462,-122.284247,0.015
1246985756,37.880480,-122.284188,0.015
1246985757,37.880505,-122.284133,0.014
1246985758,37.880535,-122.284080,0.014
1246985759,37.880568,-122.284022,0.013
1246985760,37.880600,-122.283967,0.016
1246985761,37.880628,-122.283912,0.016
1246985762,37.880662,-122.283860,0.014
1246985763,37.880692,-122.283807,0.013
1246985764,37.880718,-122.283753,0.012
1246985765,37.880742,-122.283703,0.015
1246985766,37.880772,-122.283652,0.013
1246985767,37.880797,-122.283603,0.017
1246985768,37.880825,-122.283557,0.014
1246985769,37.880835,-122.283497,0.014
1246985770,37.880845,-122.283442,0.016
1246985771,37.880870,-122.283400,0.012
1246985772,37.880895,-122.283370,0.013
1246985773,37.880913,-122.283343,0.016
1246985774,37.880928,-122.283328,0.015
1246985775,37.880940,-122.283313,0.014
1246985776,37.880940,-122.283308,0.016
1246985777,37.880932,-122.283307,0.012
1246985778,37.880920,-122.283307,0.013
1246985779,37.880920,-122.283307,0.016
1246985780,37.880920,-122.283307,0.015
1246985781,37.880920,-122.283307,0.013
1246985782,37.880920,-122.283307,0.012
1246985783,37.880920,-122.283307,0.015
1246985784,37.880920,-122.283307,0.015
1246985785,37.880920,-122.283307,0.013
1246985786,37.880920,-122.283307,0.013
1246985787,37.880920,-122.283307,0.015
1246985788,37.880920,-122.283307,0.014
1246985789,37.880920,-122.283307,0.013
1246985790,37.880920,-122.283307,0.012
1246985791,37.880920,-122.283307,0.017
1246985792,37.880920,-122.283307,0.012
1246985793,37.880920,-122.283307,0.015
1246985794,37.880920,-122.283307,0.015
1246985795,37.880920,-122.283307,0.018
1246985796,37.880858,-122.283372,0.012
1246985797,37.880870,-122.283345,0.015
1246985798,37.880887,-122.283312,0.015
1246985799,37.880908,-122.283272,0.017
1246985800,37.880928,-122.283232,0.012
1246985801,37.880953,-122.283190,0.016
1246985802,37.880975,-122.283148,0.013
1246985803,37.880993,-122.283098,0.014
1246985804,37.881017,-122.283052,0.013
1246985805,37.881043,-122.283003,0.013
1246985806,37.881073,-122.282958,0.015
1246985807,37.881105,-122.282917,0.014
1246985808,37.881143,-122.282878,0.014
1246985809,37.881185,-122.282842,0.013
1246985810,37.881220,-122.282800,0.015
1246985811,37.881242,-122.282752,0.015
1246985812,37.881275,-122.282702,0.019
1246985813,37.881303,-122.282653,0.014
1246985814,37.881338,-122.282610,0.011
1246985815,37.881370,-122.282562,0.015
1246985816,37.881400,-122.282517,0.013
1246985817,37.881435,-122.282475,0.017
1246985818,37.881473,-122.282433,0.016
1246985819,37.881508,-122.282392,0.015
1246985820,37.881542,-122.282347,0.016
1246985821,37.881563,-122.282297,0.017
1246985822,37.881583,-122.282247,0.015
1246985823,37.881602,-122.282197,0.015
1246985824,37.881618,-122.282152,0.016
1246985825,37.881638,-122.282105,0.013
1246985826,37.881653,-122.282062,0.016
1246985827,37.881675,-122.282015,0.012
1246985828,37.881697,-122.281968,0.015
1246985829,37.881720,-122.281922,0.014
1246985830,37.881745,-122.281877,0.018
1246985831,37.881768,-122.281833,0.018
1246985832,37.881785,-122.281790,0.014
1246985833,37.881813,-122.281742,0.017
1246985834,37.881835,-122.281695,0.015
1246985835,37.881873,-122.281642,0.016
1246985836,37.881902,-122.281598,0.016
1246985837,37.881925,-122.281555,0.014
1246985838,37.881945,-122.281513,0.016
1246985839,37.881977,-122.281458,0.017
1246985840,37.882000,-122.281408,0.016
1246985841,37.882023,-122.281355,0.014
1246985842,37.882037,-122.281295,0.014
1246985843,37.882063,-122.281230,0.015
1246985844,37.882088,-122.281165,0.014
1246985845,37.882102,-122.281105,0.014
1246985846,37.882122,-122.281050,0.012
1246985847,37.882148,-122.280998,0.017
1246985848,37.882187,-122.280962,0.015
1246985849,37.882212,-122.280908,0.017
1246985850,37.882243,-122.280858,0.015
1246985851,37.882278,-122.280813,0.016
1246985852,37.882315,-122.280767,0.016
1246985853,37.882350,-122.280720,0.013
1246985854,37.882377,-122.280673,0.016
1246985855,37.882405,-122.280623,0.015
1246985856,37.882428,-122.280570,0.015
1246985857,37.882447,-122.280520,0.012
1246985858,37.882475,-122.280470,0.016
1246985859,37.882500,-122.280420,0.016
1246985860,37.882515,-122.280370,0.018
1246985861,37.882535,-122.280318,0.015
1246985862,37.882557,-122.280268,0.018
1246985863,37.882580,-122.280218,0.017
1246985864,37.882603,-122.280170,0.017
1246985865,37.882630,-122.280123,0.011
1246985866,37.882652,-122.280075,0.016
1246985867,37.882665,-122.280027,0.016
1246985868,37.882678,-122.279980,0.018
1246985869,37.882703,-122.279932,0.015
1246985870,37.882723,-122.279885,0.013
1246985871,37.882743,-122.279837,0.014
1246985872,37.882763,-122.279790,0.015
1246985873,37.882782,-122.279750,0.015
1246985874,37.882797,-122.279717,0.012
1246985875,37.882807,-122.279682,0.015
1246985876,37.882818,-122.279645,0.013
1246985877,37.882843,-122.279605,0.014
1246985878,37.882875,-122.279560,0.013
1246985879,37.882897,-122.279515,0.014
1246985880,37.882925,-122.279465,0.013
1246985881,37.882955,-122.279413,0.014
1246985882,37.882985,-122.279360,0.014
1246985883,37.883000,-122.279315,0.017
1246985884,37.883012,-122.279267,0.016
1246985885,37.883032,-122.279218,0.016
1246985886,37.883062,-122.279165,0.017
1246985887,37.883083,-122.279108,0.013
1246985888,37.883100,-122.279048,0.016
1246985889,37.883122,-122.278993,0.014
1246985890,37.883152,-122.278942,0.012
1246985891,37.883180,-122.278895,0.015
1246985892,37.883205,-122.278847,0.017
1246985893,37.883230,-122.278800,0.014
1246985894,37.883252,-122.278752,0.015
1246985895,37.883280,-122.278705,0.012
1246985896,37.883295,-122.278667,0.017
1246985897,37.883302,-122.278625,0.017
1246985898,37.883327,-122.278565,0.011
1246985899,37.883350,-122.278513,0.016
1246985900,37.883375,-122.278467,0.017
1246985901,37.883400,-122.278417,0.015
1246985902,37.883433,-122.278367,0.016
1246985903,37.883468,-122.278310,0.016
1246985904,37.883505,-122.278258,0.012
1246985905,37.883535,-122.278202,0.018
1246985906,37.883570,-122.278150,0.014
1246985907,37.883598,-122.278105,0.014
1246985908,37.883628,-122.278055,0.015
1246985909,37.883643,-122.278003,0.012
1246985910,37.883667,-122.277960,0.016
1246985911,37.883690,-122.277910,0.014
1246985912,37.883730,-122.277857,0.014
1246985913,37.883765,-122.277812,0.014
1246985914,37.883792,-122.277763,0.014
1246985915,37.883822,-122.277713,0.014
1246985916,37.883840,-122.277662,0.016
1246985917,37.883880,-122.277613,0.014
1246985918,37.883917,-122.277562,0.014
1246985919,37.883945,-122.277517,0.014
1246985920,37.883973,-122.277472,0.015
1246985921,37.884007,-122.277420,0.013
1246985922,37.884030,-122.277375,0.014
1246985923,37.884050,-122.277325,0.014
1246985924,37.884073,-122.277278,0.013
1246985925,37.884098,-122.277232,0.013
1246985926,37.884115,-122.277185,0.016
1246985927,37.884137,-122.277145,0.019
1246985928,37.884155,-122.277100,0.014
1246985929,37.884180,-122.277050,0.014
1246985930,37.884200,-122.277002,0.017
1246985931,37.884213,-122.276942,0.015
1246985932,37.884228,-122.276885,0.015
1246985933,37.884252,-122.276832,0.015
1246985934,37.884277,-122.276775,0.012
1246985935,37.884302,-122.276720,0.017
1246985936,37.884328,-122.276670,0.015
1246985937,37.884350,-122.276623,0.014
1246985938,37.884363,-122.276582,0.013
1246985939,37.884377,-122.276538,0.017
1246985940,37.884387,-122.276493,0.014
1246985941,37.884395,-122.276450,0.014
1246985942,37.884412,-122.276403,0.015
1246985943,37.884433,-122.276365,0.014
1246985944,37.884467,-122.276325,0.013
1246985945,37.884497,-122.276277,0.013
1246985946,37.884523,-122.276225,0.013
1246985947,37.884555,-122.276170,0.014
1246985948,37.884575,-122.276122,0.015
1246985949,37.884605,-122.276065,0.013
1246985950,37.884642,-122.276007,0.012
1246985951,37.884670,-122.275952,0.015
1246985952,37.884703,-122.275900,0.015
1246985953,37.884733,-122.275842,0.011
1246985954,37.884758,-122.275787,0.013
1246985955,37.884775,-122.275733,0.012
1246985956,37.884793,-122.275685,0.015
1246985957,37.884820,-122.275642,0.012
1246985958,37.884850,-122.275600,0.016
1246985959,37.884882,-122.275560,0.015
1246985960,37.884915,-122.275520,0.013
1246985961,37.884947,-122.275478,0.018
1246985962,37.884975,-122.275438,0.014
1246985963,37.885002,-122.275400,0.010
1246985964,37.885030,-122.275363,0.013
1246985965,37.885057,-122.275327,0.013
1246985966,37.885083,-122.275292,0.015
1246985967,37.885107,-122.275258,0.010
1246985968,37.885132,-122.275228,0.016
1246985969,37.885152,-122.275198,0.012
1246985970,37.885178,-122.275177,0.018
1246985971,37.885198,-122.275153,0.012
1246985972,37.885217,-122.275133,0.011
1246985973,37.885227,-122.275123,0.014
1246985974,37.885242,-122.275103,0.012
1246985975,37.885255,-122.275087,0.012
1246985976,37.885267,-122.275072,0.016
1246985977,37.885273,-122.275055,0.015
1246985978,37.885280,-122.275045,0.015
1246985979,37.885288,-122.275038,0.012
1246985980,37.885302,-122.275030,0.012
1246985981,37.885310,-122.275025,0.015
1246985982,37.885310,-122.275025,0.013
1246985983,37.885310,-122.275025,0.012
1246985984,37.885310,-122.275025,0.016
1246985985,37.885310,-122.275025,0.017
1246985986,37.885310,-122.275025,0.014
1246985987,37.885310,-122.275025,0.014
1246985988,37.885310,-122.275025,0.013
1246985989,37.885310,-122.275025,0.013
1246985990,37.885310,-122.275025,0.014
1246985991,37.885310,-122.275025,0.012
1246985992,37.885310,-122.275025,0.015
1246985993,37.885310,-122.275025,0.011
1246985994,37.885310,-122.275025,0.015
1246985995,37.885310,-122.275025,0.016
1246985996,37.885310,-122.275025,0.015
1246985997,37.885310,-122.275025,0.016
1246985998,37.885310,-122.275025,0.013
1246985999,37.885310,-122.275025,0.012
1246986000,37.885310,-122.275025,0.017
1246986001,37.885310,-122.275025,0.013
1246986002,37.885310,-122.275025,0.013
1246986003,37.885310,-122.275025,0.015
1246986004,37.885310,-122.275025,0.014
1246986005,37.885310,-122.275025,0.013
1246986006,37.885310,-122.275025,0.011
1246986007,37.885415,-122.274980,0.012
1246986008,37.885410,-122.274977,0.015
1246986009,37.885410,-122.274962,0.016
1246986010,37.885425,-122.274933,0.019
1246986011,37.885435,-122.274902,0.009
1246986012,37.885455,-122.274872,0.016
1246986013,37.885482,-122.274838,0.015
1246986014,37.885510,-122.274812,0.012
1246986015,37.885537,-122.274788,0.014
1246986016,37.885573,-122.274743,0.015
1246986017,37.885612,-122.274695,0.013
1246986018,37.885647,-122.274647,0.017
1246986019,37.885680,-122.274600,0.015
1246986020,37.885705,-122.274557,0.015
1246986021,37.885737,-122.274513,0.015
1246986022,37.885768,-122.274470,0.015
1246986023,37.885808,-122.274428,0.012
1246986024,37.885847,-122.274388,0.015
1246986025,37.885878,-122.274350,0.013
1246986026,37.885912,-122.274315,0.014
1246986027,37.885945,-122.274285,0.017
1246986028,37.885977,-122.274250,0.014
1246986029,37.886008,-122.274212,0.014
1246986030,37.886042,-122.274175,0.017
1246986031,37.886075,-122.274140,0.013
1246986032,37.886112,-122.274105,0.014
1246986033,37.886147,-122.274070,0.017
1246986034,37.886183,-122.274043,0.012
1246986035,37.886217,-122.274017,0.013
1246986036,37.886245,-122.273997,0.014
1246986037,37.886278,-122.273973,0.012
1246986038,37.886310,-122.273952,0.014
1246986039,37.886348,-122.273925,0.015
1246986040,37.886387,-122.273903,0.012
1246986041,37.886422,-122.273882,0.015
1246986042,37.886458,-122.273857,0.013
1246986043,37.886505,-122.273822,0.014
1246986044,37.886553,-122.273785,0.015
1246986045,37.886600,-122.273753,0.015
1246986046,37.886642,-122.273725,0.012
1246986047,37.886680,-122.273703,0.012
1246986048,37.886718,-122.273682,0.013
1246986049,37.886755,-122.273658,0.014
1246986050,37.886803,-122.273632,0.014
1246986051,37.886852,-122.273607,0.012
1246986052,37.886897,-122.273580,0.014
1246986053,37.886938,-122.273553,0.018
1246986054,37.886977,-122.273530,0.015
1246986055,37.887012,-122.273503,0.013
1246986056,37.887048,-122.273478,0.013
1246986057,37.887087,-122.273453,0.012
1246986058,37.887125,-122.273433,0.015
1246986059,37.887163,-122.273415,0.014
1246986060,37.887200,-122.273395,0.015
1246986061,37.887245,-122.273377,0.013
1246986062,37.887290,-122.273353,0.014
1246986063,37.887333,-122.273325,0.015
1246986064,37.887372,-122.273298,0.015
1246986065,37.887413,-122.273268,0.014
1246986066,37.887457,-122.273243,0.014
1246986067,37.887498,-122.273217,0.015
1246986068,37.887545,-122.273190,0.016
1246986069,37.887588,-122.273163,0.020
1246986070,37.887635,-122.273132,0.013
1246986071,37.887675,-122.273108,0.014
1246986072,37.887715,-122.273082,0.012
1246986073,37.887757,-122.273057,0.012
1246986074,37.887797,-122.273032,0.013
1246986075,37.887835,-122.273007,0.010
1246986076,37.887873,-122.272980,0.016
1246986077,37.887910,-122.272955,0.012
1246986078,37.887948,-122.272927,0.013
1246986079,37.887987,-122.272902,0.016
1246986080,37.888027,-122.272877,0.016
1246986081,37.888065,-122.272852,0.015
1246986082,37.888103,-122.272827,0.014
1246986083,37.888140,-122.272802,0.012
1246986084,37.888177,-122.272778,0.016
1246986085,37.888213,-122.272752,0.013
1246986086,37.888243,-122.272732,0.014
1246986087,37.888277,-122.272710,0.013
1246986088,37.888312,-122.272693,0.013
1246986089,37.888347,-122.272687,0.013
1246986090,37.888372,-122.272667,0.013
1246986091,37.888395,-122.272645,0.014
1246986092,37.888417,-122.272622,0.015
1246986093,37.888430,-122.272600,0.013
1246986094,37.888443,-122.272580,0.015
1246986095,37.888450,-122.272562,0.012
1246986096,37.888460,-122.272542,0.014
1246986097,37.888472,-122.272535,0.014
1246986098,37.888477,-122.272535,0.016
1246986099,37.888473,-122.272540,0.015
1246986100,37.888473,-122.272540,0.013
1246986101,37.888473,-122.272540,0.014
1246986102,37.888473,-122.272540,0.012
1246986103,37.888473,-122.272540,0.014
1246986104,37.888473,-122.272540,0.013
1246986105,37.888473,-122.272540,0.015
1246986106,37.888473,-122.272540,0.016
1246986107,37.888473,-122.272540,0.016
1246986108,37.888473,-122.272540,0.015
1246986109,37.888473,-122.272540,0.017
1246986110,37.888473,-122.272540,0.013
1246986111,37.888473,-122.272502,0.016
1246986112,37.888470,-122.272480,0.016
1246986113,37.888467,-122.272455,0.013
1246986114,37.888472,-122.272428,0.013
1246986115,37.888488,-122.272395,0.012
1246986116,37.888508,-122.272367,0.011
1246986117,37.888533,-122.272343,0.011
1246986118,37.888560,-122.272328,0.014
1246986119,37.888588,-122.272322,0.014
1246986120,37.888617,-122.272322,0.013
1246986121,37.888647,-122.272322,0.012
1246986122,37.888682,-122.272323,0.013
1246986123,37.888718,-122.272328,0.016
1246986124,37.888755,-122.272328,0.015
1246986125,37.888792,-122.272328,0.017
1246986126,37.888830,-122.272328,0.014
1246986127,37.888865,-122.272332,0.014
1246986128,37.888903,-122.272330,0.012
1246986129,37.888947,-122.272330,0.014
1246986130,37.888985,-122.272315,0.012
1246986131,37.889020,-122.272293,0.011
1246986132,37.889052,-122.272273,0.015
1246986133,37.889080,-122.272240,0.012
1246986134,37.889107,-122.272202,0.014
1246986135,37.889133,-122.272155,0.014
1246986136,37.889163,-122.272115,0.011
1246986137,37.889193,-122.272072,0.013
1246986138,37.889218,-122.272027,0.016
1246986139,37.889240,-122.271983,0.013
1246986140,37.889255,-122.271942,0.015
1246986141,37.889275,-122.271902,0.014
1246986142,37.889298,-122.271858,0.014
1246986143,37.889322,-122.271815,0.014
1246986144,37.889338,-122.271767,0.012
1246986145,37.889357,-122.271725,0.015
1246986146,37.889377,-122.271683,0.014
1246986147,37.889398,-122.271643,0.013
1246986148,37.889413,-122.271600,0.013
1246986149,37.889430,-122.271557,0.012
1246986150,37.889445,-122.271520,0.017
1246986151,37.889467,-122.271490,0.014
1246986152,37.889500,-122.271460,0.014
1246986153,37.889532,-122.271432,0.015
1246986154,37.889565,-122.271412,0.013
1246986155,37.889598,-122.271395,0.015
1246986156,37.889630,-122.271388,0.016
1246986157,37.889667,-122.271400,0.014
1246986158,37.889700,-122.271420,0.015
1246986159,37.889727,-122.271445,0.015
1246986160,37.889748,-122.271460,0.013
1246986161,37.889773,-122.271500,0.015
1246986162,37.889803,-122.271545,0.012
1246986163,37.889818,-122.271587,0.019
1246986164,37.889835,-122.271630,0.019
1246986165,37.889848,-122.271675,0.012
1246986166,37.889865,-122.271715,0.018
1246986167,37.889872,-122.271763,0.017
1246986168,37.889878,-122.271808,0.015
1246986169,37.889892,-122.271842,0.013
1246986170,37.889910,-122.271873,0.016
1246986171,37.889923,-122.271915,0.021
1246986172,37.889942,-122.271945,0.016
1246986173,37.889962,-122.271973,0.016
1246986174,37.889973,-122.271993,0.017
1246986175,37.889987,-122.272007,0.015
1246986176,37.890003,-122.272007,0.013
1246986177,37.890025,-122.271995,0.013
1246986178,37.890042,-122.271987,0.013
1246986179,37.890047,-122.271958,0.015
1246986180,37.890043,-122.271920,0.016
1246986181,37.890038,-122.271890,0.018
1246986182,37.890048,-122.271843,0.016
1246986183,37.890060,-122.271792,0.016
1246986184,37.890068,-122.271745,0.013
1246986185,37.890067,-122.271693,0.015
1246986186,37.890062,-122.271638,0.018
1246986187,37.890065,-122.271585,0.016
1246986188,37.890053,-122.271533,0.017
1246986189,37.890052,-122.271480,0.019
1246986190,37.890057,-122.271423,0.021
1246986191,37.890060,-122.271372,0.020
1246986192,37.890060,-122.271322,0.020
1246986193,37.890063,-122.271272,0.020
1246986194,37.890068,-122.271222,0.019
1246986195,37.890077,-122.271172,0.017
1246986196,37.890080,-122.271123,0.016
1246986197,37.890087,-122.271075,0.015
